pulse1,pulse2,timestamp,syncpulse,state,trialtype,trialstarttime,bpod_time_ms,lickframe
0,0,19:05:37.7144064,None,None,None,,,0
0,0,19:05:37.7476736,None,None,None,,,0
0,0,19:05:37.7815040,None,None,None,,,0
0,0,19:05:37.8144384,None,None,None,,,0
0,0,19:05:37.8477696,None,None,None,,,0
0,0,19:05:37.8811520,None,None,None,,,0
0,0,19:05:37.9144704,None,None,None,,,0
0,0,19:05:37.9479424,None,None,None,,,0
0,0,19:05:37.9811072,None,None,None,,,0
0,0,19:05:38.0144640,None,None,None,,,0
0,0,19:05:38.0477824,None,None,None,,,0
0,0,19:05:38.0814464,None,None,None,,,0
0,0,19:05:38.1144960,None,None,None,,,0
0,0,19:05:38.1478272,None,None,None,,,0
0,0,19:05:38.1811968,None,None,None,,,0
0,0,19:05:38.2145152,None,None,None,,,0
0,0,19:05:38.2478720,None,None,None,,,0
0,0,19:05:38.2811520,None,None,None,,,0
0,0,19:05:38.3145216,None,None,None,,,0
0,0,19:05:38.3478400,None,None,None,,,0
0,0,19:05:38.3811456,None,None,None,,,0
0,0,19:05:38.4145152,None,None,None,,,0
0,0,19:05:38.4478464,None,None,None,,,0
0,0,19:05:38.4814208,None,None,None,,,0
0,0,19:05:38.5145344,None,None,None,,,0
0,0,19:05:38.5478784,None,None,None,,,0
0,0,19:05:38.5812480,None,None,None,,,0
0,0,19:05:38.6148224,None,None,None,,,0
0,0,19:05:38.6479104,None,None,None,,,0
0,0,19:05:38.6812288,None,None,None,,,0
0,0,19:05:38.7145344,None,None,None,,,0
0,0,19:05:38.7478784,None,None,None,,,0
0,0,19:05:38.7814144,None,None,None,,,0
0,0,19:05:38.8145920,None,None,None,,,0
0,0,19:05:38.8478848,None,None,None,,,0
0,0,19:05:38.8812160,None,None,None,,,0
0,0,19:05:38.9148672,None,None,None,,,0
0,0,19:05:38.9478912,None,None,None,,,0
0,0,19:05:38.9812480,None,None,None,,,0
0,0,19:05:39.0145792,None,None,None,,,0
0,0,19:05:39.0479104,None,None,None,,,0
0,0,19:05:39.0814464,None,None,None,,,0
0,0,19:05:39.1146496,None,None,None,,,0
0,0,19:05:39.1479424,None,None,None,,,0
0,0,19:05:39.1812736,None,None,None,,,0
0,0,19:05:39.2149248,None,None,None,,,0
0,0,19:05:39.2479488,None,None,None,,,0
0,0,19:05:39.2812800,None,None,None,,,0
0,0,19:05:39.3146240,None,None,None,,,0
0,0,19:05:39.3480192,None,None,None,,,0
0,0,19:05:39.3812992,None,None,None,,,0
0,0,19:05:39.4146560,None,None,None,,,0
0,0,19:05:39.4479616,None,None,None,,,0
0,0,19:05:39.4812928,None,None,None,,,0
0,0,19:05:39.5146368,None,None,None,,,0
0,0,19:05:39.5479680,None,None,None,,,0
0,0,19:05:39.5814272,None,None,None,,,0
0,0,19:05:39.6146816,None,None,None,,,0
0,0,19:05:39.6480384,None,None,None,,,0
0,0,19:05:39.6813696,None,None,None,,,0
0,0,19:05:39.7148800,None,None,None,,,0
0,0,19:05:39.7480448,None,None,None,,,0
0,0,19:05:39.7813504,None,None,None,,,0
0,0,19:05:39.8146944,None,None,None,,,0
0,0,19:05:39.8480256,None,None,None,,,0
0,0,19:05:39.8816512,None,None,None,,,0
0,0,19:05:39.9149184,None,None,None,,,0
0,0,19:05:39.9479936,None,None,None,,,0
0,0,19:05:39.9813760,None,None,None,,,0
0,0,19:05:40.0147456,None,None,None,,,0
0,0,19:05:40.0483328,None,None,None,,,0
0,0,19:05:40.0814208,None,None,None,,,0
0,0,19:05:40.1147392,None,None,None,,,0
0,0,19:05:40.1480832,None,None,None,,,0
0,0,19:05:40.1814400,None,None,None,,,0
0,0,19:05:40.2149888,None,None,None,,,0
0,0,19:05:40.2480896,None,None,None,,,0
0,0,19:05:40.2813952,None,None,None,,,0
0,0,19:05:40.3147392,None,None,None,,,0
0,0,19:05:40.3483008,None,None,None,,,0
0,0,19:05:40.3814400,None,None,None,,,0
0,0,19:05:40.4147968,None,None,None,,,0
0,0,19:05:40.4480768,None,None,None,,,0
0,0,19:05:40.4814336,None,None,None,,,0
0,0,19:05:40.5147776,None,None,None,,,0
0,0,19:05:40.5481344,None,None,None,,,0
0,0,19:05:40.5814656,None,None,None,,,0
0,0,19:05:40.6148096,None,None,None,,,0
0,0,19:05:40.6481664,None,None,None,,,0
0,0,19:05:40.6814848,None,None,None,,,0
0,0,19:05:40.7150080,None,None,None,,,0
0,0,19:05:40.7481216,None,None,None,,,0
0,0,19:05:40.7814528,None,None,None,,,0
0,0,19:05:40.8147968,None,None,None,,,0
0,0,19:05:40.8483968,None,None,None,,,0
0,0,19:05:40.8815104,None,None,None,,,0
0,0,19:05:40.9148160,None,None,None,,,0
0,0,19:05:40.9481984,None,None,None,,,0
0,0,19:05:40.9814912,None,None,None,,,0
0,0,19:05:41.0150784,None,None,None,,,0
0,0,19:05:41.0484096,None,None,None,,,0
0,0,19:05:41.0815360,None,None,None,,,0
0,0,19:05:41.1148928,None,None,None,,,0
0,0,19:05:41.1483008,None,None,None,,,0
0,0,19:05:41.1818112,None,None,None,,,0
0,0,19:05:41.2148096,None,None,None,,,0
0,0,19:05:41.2482560,None,None,None,,,0
0,0,19:05:41.2815616,None,None,None,,,0
0,0,19:05:41.3148672,None,None,None,,,0
0,0,19:05:41.3484928,None,None,None,,,0
0,0,19:05:41.3816064,None,None,None,,,0
0,0,19:05:41.4149376,None,None,None,,,0
0,0,19:05:41.4482688,None,None,None,,,0
0,0,19:05:41.4818176,None,None,None,,,0
0,0,19:05:41.5149184,None,None,None,,,0
0,0,19:05:41.5482880,None,None,None,,,0
0,0,19:05:41.5816448,None,None,None,,,0
0,0,19:05:41.6149120,None,None,None,,,0
0,0,19:05:41.6482944,None,None,None,,,0
0,0,19:05:41.6816512,None,None,None,,,0
0,0,19:05:41.7149696,None,None,None,,,0
0,0,19:05:41.7483264,None,None,None,,,0
0,0,19:05:41.7816448,None,None,None,,,0
0,0,19:05:41.8149632,None,None,None,,,0
0,0,19:05:41.8484864,None,None,None,,,0
0,0,19:05:41.8816768,None,None,None,,,0
0,0,19:05:41.9149184,None,None,None,,,0
0,0,19:05:41.9484672,None,None,None,,,0
0,0,19:05:41.9819008,None,None,None,,,0
0,0,19:05:42.0149632,None,None,None,,,0
0,0,19:05:42.0482944,None,None,None,,,0
0,0,19:05:42.0816512,None,None,None,,,0
0,0,19:05:42.1150464,None,None,None,,,0
0,0,19:05:42.1485568,None,None,None,,,0
0,0,19:05:42.1818240,None,None,None,,,0
0,0,19:05:42.2149888,None,None,None,,,0
0,0,19:05:42.2483328,None,None,None,,,0
0,0,19:05:42.2816896,None,None,None,,,0
0,0,19:05:42.3152768,None,None,None,,,0
